Rank,Name,Genre,Global_Sales,Tier_Sale
3768,SpongeBob SquarePants: Game Boy Advance Video Volume 2,4,0.53,1
3769,NCAA March Madness 2005,11,0.53,1
3770,007 Racing,7,0.53,1
3771,Conflict: Vietnam,9,0.53,1
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,4,0.53,1
3773,Mystery Dungeon: Shiren the Wanderer,8,0.53,1
3774,SimAnimals,10,0.53,1
3775,MLB SlugFest 20-04,11,0.53,1
3776,Gex 3: Deep Cover Gecko,5,0.53,1
3777,NASCAR 09,7,0.53,1
3778,Blitz: The League,11,0.53,1
3779,Jampack Vol. 2,4,0.53,1
3780,LEGO Jurassic World,1,0.53,1
3781,Sesame Street: Once Upon A Monster,4,0.53,1
3782,Virtual Soccer,11,0.53,1
3783,Romance of the Three Kingdoms IV: Wall of Fire,12,0.53,1
3784,Winning Post,11,0.53,1
3785,Peter Jackson's King Kong: The Official Game of the Movie,1,0.53,1
3786,SingStar Dance,4,0.53,1
3787,Kirby and the Rainbow Curse,5,0.53,1
3788,Burnout Revenge,7,0.53,1
3789,FIFA 12,11,0.53,1
3790,Medal of Honor: European Assault,9,0.53,1
3791,Batman: Arkham City,1,0.53,1
3792,Ty the Tasmanian Tiger 2: Bush Rescue,5,0.53,1
3793,The Lord of the Rings: The Fellowship of the Ring,1,0.53,1
3794,NBA 06,11,0.53,1
3795,Sonic & All-Stars Racing Transformed,7,0.53,1
3796,Spider-Man,1,0.53,1
3797,We Cheer,10,0.53,1
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,9,0.53,1
3799,X-Men Legends,8,0.53,1
3800,Alice in Wonderland,2,0.53,1
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,10,0.53,1
3802,Front Mission 2,12,0.53,1
3803,Bulletstorm,9,0.53,1
3804,F.E.A.R. 2: Project Origin,9,0.53,1
3805,Tiger Woods PGA Tour 11,11,0.53,1
3806,Stuntman: Ignition,7,0.53,1
3807,Are You Smarter Than A 5th Grader?,4,0.53,1
3808,F1 2009,7,0.53,1
3809,Oni,1,0.53,1
3810,The Lord of the Rings: The Two Towers,1,0.53,1
3811,Juiced,7,0.53,1
3812,The Warriors,1,0.53,1
3813,Batman: Arkham Origins Blackgate,1,0.53,1
3814,J-League Soccer: Prime Goal 2,11,0.53,1
3815,Go Diego Go! Safari Rescue,1,0.53,1
3816,The Walking Dead: Survival Instinct,9,0.53,1
3817,Picross 3D,6,0.53,1
3818,Just Dance 2015,4,0.53,1
3819,Silent Hill: Origins,1,0.53,1
3820,NASCAR 2000,7,0.53,1
3821,Wayne Gretzky's 3D Hockey,11,0.53,1
3822,Pachi-Slot Aruze Oukoku 4,4,0.53,1
3823,Return to Castle Wolfenstein: Operation Resurrection,9,0.53,1
3824,Mario Tennis: Power Tour,11,0.52,1
3825,Seaman,10,0.52,1
3826,Guinness World Records: The Videogame,1,0.52,1
3827,The Grinch,2,0.52,1
3828,GT Pro Series,7,0.52,1
3829,Tales of Destiny,8,0.52,1
3830,Spectrobes: Beyond the Portals,8,0.52,1
3831,Classic Word Games,4,0.52,1
3832,Naruto Shippuden: Clash of Ninja Revolution 3,3,0.52,1
3833,Fight Night Round 3,3,0.52,1
3834,The Golden Compass,1,0.52,1
3835,Final Fantasy Chronicles,8,0.52,1
3836,NBA Live 08,11,0.52,1
3837,Syphon Filter 3,9,0.52,1
3838,Star Wars Battlefront: Elite Squadron,9,0.52,1
3839,Metal Gear Solid 2: Substance,1,0.52,1
3840,We Love Katamari,6,0.52,1
3841,NCAA Football 2003,11,0.52,1
3842,Way of the Samurai 3,1,0.52,1
3843,NBA Live 09,11,0.52,1
3844,DC Universe Online,8,0.52,1
3845,Ready 2 Rumble Boxing: Round 2,3,0.52,1
3846,Mega Man 6,5,0.52,1
3847,Mission: Impossible,1,0.52,1
3848,Final Fantasy Explorers,8,0.52,1
3849,Rival Schools: United By Fate,3,0.52,1
3850,Bully: Scholarship Edition,1,0.52,1
3851,IL-2 Sturmovik: Birds of Prey,10,0.52,1
3852,PlayStation All-Stars Battle Royale,1,0.52,1
3853,Ratatouille,1,0.52,1
3854,Cars Toon: Mater's Tall Tales,4,0.52,1
3855,Kung Fu Panda,1,0.52,1
3856,Swing Away Golf,11,0.52,1
3857,J-League Pro Soccer Club o Tsukurou! 3,11,0.52,1
3858,Tomb Raider: Legend,1,0.52,1
3859,Ratatouille,1,0.52,1
3860,Freedom Fighters,9,0.52,1
3861,Gun,9,0.52,1
3862,That's So Raven 2: Supernatural Style,2,0.52,1
3863,Lair,1,0.52,1
3864,Madden NFL 07,11,0.52,1
3865,The Punisher,1,0.52,1
3866,Front Mission 3,12,0.52,1
3867,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,4,0.52,1
3868,SSX On Tour,11,0.52,1
3869,Tony Hawk's Pro Skater 3,11,0.52,1
3870,Harry Potter and the Prisoner of Azkaban,1,0.52,1
3871,Petz: Hamsterz Life 2,4,0.52,1
3872,Omega Boost,9,0.52,1
3873,The Sims 2: Open for Business,10,0.52,1
3874,Iron Man,1,0.52,1
3875,NFL 2K3,11,0.52,1
3876,NBA Live 2002,11,0.52,1
3877,Jampack Winter 2002,4,0.52,1
3878,My Word Coach,4,0.51,1
3879,Way of the Samurai,1,0.51,1
3880,Dragon Age: Origins,8,0.51,1
3881,Naruto Shippuden: Ultimate Ninja Storm 3,3,0.51,1
3882,Fishing Derby,11,0.51,1
3883,Pac-Man Fever,4,0.51,1
3884,The LEGO Movie Videogame,1,0.51,1
3885,The 3rd Birthday,8,0.51,1
3886,Prince of Persia Trilogy,1,0.51,1
3887,International Track & Field,11,0.51,1
3888,100 All-Time Favorites,6,0.51,1
3889,HSX HyperSonic.Xtreme,7,0.51,1
3890,StarCraft II: Legacy of the Void,12,0.51,1
3891,Tiger Woods PGA Tour 13,11,0.51,1
3892,SoulCalibur: Broken Destiny,3,0.51,1
3893,The Saboteur,1,0.51,1
3894,Lords of the Fallen,8,0.51,1
3895,Pro Evolution Soccer 2010,11,0.51,1
3896,Goldeneye 007: Reloaded,9,0.51,1
3897,Jam With the Band,4,0.51,1
3898,Madden NFL 2004,11,0.51,1
3899,Jikkyou Powerful Pro Yakyuu 10,11,0.51,1
3900,Summoner,8,0.51,1
3901,Virtual Pool,11,0.51,1
3902,NBA Live 07,11,0.51,1
3903,Sega Bass Fishing,11,0.51,1
3904,Fire Emblem: Radiant Dawn,12,0.51,1
3905,Dynasty Warriors,1,0.51,1
3906,"SpongeBob SquarePants: Lights, Camera, Pants!",4,0.51,1
3907,Dragon Ball: Raging Blast,3,0.51,1
3908,Rugrats: Scavenger Hunt,4,0.51,1
3909,Wrecking Crew,5,0.51,1
3910,International Superstar Soccer 2000 (All region sales),11,0.51,1
3911,Major League Baseball 2K10,11,0.51,1
3912,Monsters vs. Aliens,1,0.51,1
3913,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",9,0.51,1
3914,SpongeBob SquarePants: Creature from the Krusty Krab,5,0.51,1
3915,Lost: Via Domus,1,0.51,1
3916,NBA Live 2004,11,0.51,1
3917,Dai-4-Ji Super Robot Taisen S,12,0.51,1
3918,Disney's Kim Possible: Revenge of Monkey Fist,5,0.51,1
3919,WWE SmackDown vs. RAW 2007,3,0.51,1
3920,Ace Combat Zero: The Belkan War,10,0.51,1
3921,R.U.S.E.,12,0.51,1
3922,Disgaea 3: Absence of Justice,8,0.51,1
3923,Test Drive Unlimited,7,0.51,1
3924,LEGO Dimensions,1,0.51,1
3925,Picross DS,6,0.51,1
3926,Final Fantasy II Anniversary Edition,8,0.51,1
3927,NHL 07,11,0.51,1
3928,Harry Potter and the Half-Blood Prince,1,0.51,1
3929,Quantum Break,1,0.51,1
3930,NBA 2K11,1,0.51,1
3931,World Championship Poker,4,0.51,1
3932,The BIGS,11,0.51,1
3933,Final Fantasy,8,0.51,1
3934,Burnout Revenge,7,0.51,1
3935,Rory McIlroy PGA Tour,1,0.51,1
3936,Euro Truck Simulator,10,0.51,1
3937,Dragon Ball Z: Supersonic Warriors,3,0.51,1
3938,Dishonored,1,0.51,1
3939,Paws & Claws: Dogs & Cats Best Friends,10,0.51,1
3940,NBA Ballers,11,0.51,1
3941,Silent Hill 4: The Room,1,0.51,1
3942,River Raid II,9,0.51,1
3943,Capcom Classics Collection,4,0.51,1
3944,Guitar Hero Live,4,0.51,1
3945,Wolfenstein: The New Order,9,0.51,1
3946,Monopoly Party,4,0.51,1
3947,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,2,0.51,1
3948,NHL FaceOff 98,11,0.51,1
3949,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,1,0.5,1
3950,F1 2012,7,0.5,1
3951,NHL 09,11,0.5,1
3952,Sonic Riders,7,0.5,1
3953,Looney Tunes: Back in Action,5,0.5,1
3954,Wet,9,0.5,1
3955,Midnight Magic,1,0.5,1
3956,Alice: Madness Returns,2,0.5,1
3957,Pro Evolution Soccer 2012,1,0.5,1
3958,Tiger Woods PGA Tour 07,11,0.5,1
3959,Midnight Club II,7,0.5,1
3960,Atelier Rorona: Alchemist of Arland,8,0.5,1
3961,Monster Hunter Freedom 2,8,0.5,1
3962,Dragon Ball Z: Supersonic Warriors 2,3,0.5,1
3963,Avatar: The Last Airbender,2,0.5,1
3964,Blue's Clues: Blue's Big Musical,4,0.5,1
3965,The Mummy Returns,1,0.5,1
3966,Hitman: Blood Money,1,0.5,1
3967,Disney Sing It,4,0.5,1
3968,Chopper Command,9,0.5,1
3969,Activision Anthology,4,0.5,1
3970,Crash: Mind Over Mutant,5,0.5,1
3971,WWE 2K16,11,0.5,1
3972,LEGO The Hobbit,1,0.5,1
3973,Babysitting Mama,10,0.5,1
3974,Boogie,4,0.5,1
3975,Theatrhythm: Final Fantasy,4,0.5,1
3976,Bleach: Soul Resurreccion,3,0.5,1
3977,Madden NFL 07,11,0.5,1
3978,Rugrats in Paris: The Movie,1,0.5,1
3979,Dance Dance Revolution Universe 2,10,0.5,1
3980,Star Wars: Jedi Starfighter,10,0.5,1
3981,Tactics Ogre: The Knight of Lodis,8,0.5,1
3982,Fortune Street,4,0.5,1
3983,Super Robot Taisen MX,12,0.5,1
3984,Alice in Wonderland,2,0.5,1
3985,NBA Street Homecourt,11,0.5,1
3986,Spider-Man 2,1,0.5,1
3987,Bases Loaded '96: Double Header,11,0.5,1
3988,Dead or Alive Ultimate,3,0.5,1
3989,RPG Maker,8,0.5,1
3990,FIFA 14,11,0.5,1
3991,Star Wars: Clone Wars,9,0.5,1
3992,The Saboteur,1,0.5,1
3993,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,1,0.5,1
3994,Metal Gear Rising: Revengeance,1,0.5,1
3995,Madden NFL 11,11,0.5,1
3996,Major League Baseball 2K12,11,0.5,1
3997,Alien: Isolation,9,0.5,1
3998,The Price is Right,4,0.5,1
3999,Monster Hunter,8,0.5,1
4000,Cars 2,7,0.5,1
4001,Dreamworks Madagascar Kartz,7,0.5,1
4002,Tony Hawk's Underground 2,11,0.5,1
4003,SplashDown: Rides Gone Wild,7,0.5,1
4004,Super Famista 5,11,0.5,1
4005,Dynasty Warriors: Gundam 2,1,0.5,1
4006,Shrek SuperSlam,1,0.5,1
4007,Rayman Advance,5,0.5,1
4008,Super Robot Taisen Z,12,0.5,1
4009,PoPoLoCrois Monogatari,8,0.5,1
4010,Tomb Raider: Anniversary,1,0.5,1
4011,Fantastic 4,1,0.5,1
4012,Epic Mickey 2: The Power of Two,1,0.5,1
4013,Men in Black II: Alien Escape,9,0.5,1
4014,The Evil Within,1,0.5,1
4015,RealSports Tennis,11,0.5,1
4016,Nicktoons: Attack of the Toybots,5,0.5,1
4017,Raiders of the Lost Ark,1,0.5,1
4018,Gauntlet,1,0.5,1
4019,Ridge Racer 3D,7,0.5,1
4020,Cars Mater-National Championship,7,0.49,1
4021,Ace Combat: Assault Horizon,1,0.49,1
4022,Resident Evil: The Mercenaries 3D,1,0.49,1
4023,Super Monkey Ball 3D,1,0.49,1
4024,Tony Hawk's Project 8,11,0.49,1
4025,Tony Hawk's Underground 2,11,0.49,1
4026,MotorStorm: Apocalypse,7,0.49,1
4027,Ice Hockey,11,0.49,1
4028,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,1,0.49,1
4029,Lego Batman 3: Beyond Gotham,1,0.49,1
4030,The Matrix: Path of Neo,1,0.49,1
4031,Kane & Lynch 2: Dog Days,9,0.49,1
4032,Lollipop Chainsaw,1,0.49,1
4033,WWE Wrestlemania X8,3,0.49,1
4034,Sonic Lost World,5,0.49,1
4035,Power Rangers: Dino Thunder,1,0.49,1
4036,GoldenEye: Rogue Agent,9,0.49,1
4037,Ultimate I Spy,2,0.49,1
4038,SpongeBob SquarePants: Creature from the Krusty Krab,5,0.49,1
4039,The Sims,10,0.49,1
4040,Grandia III,8,0.49,1
4041,FIFA Soccer 09,11,0.49,1
4042,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,9,0.49,1
4043,Mario & Wario,6,0.49,1
4044,Scarface: The World is Yours,1,0.49,1
4045,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",9,0.49,1
4046,Pokemon Art Academy,4,0.49,1
4047,FIFA Soccer 64,11,0.49,1
4048,Dragon Ball Z: Burst Limit,3,0.49,1
4049,Bakugan Battle Brawlers: Defenders of the Core,1,0.49,1
4050,Medal of Honor,9,0.49,1
4051,Doom 3 BFG Edition,9,0.49,1
4052,J-League Pro Soccer Club wo Tsukurou! 2,11,0.49,1
4053,Terraria,1,0.49,1
4054,Backyard Baseball,11,0.49,1
4055,WipEout Pulse,7,0.49,1
4056,Barbie Horse Adventures: Wild Horse Rescue,11,0.49,1
4057,Epic Mickey: Power of Illusion,1,0.49,1
4058,LEGO Marvel Super Heroes,1,0.49,1
4059,Taiko no Tatsujin: Appare Sandaime,4,0.49,1
4060,Alone in the Dark,2,0.49,1
4061,One Piece: Grand Battle!,3,0.49,1
4062,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",9,0.49,1
4063,Football Manager Handheld 2009,11,0.49,1
4064,Sniper: Art of Victory,9,0.49,1
4065,Crazy Taxi,7,0.49,1
4066,Spy Hunter 2,7,0.49,1
4067,F1 2014,7,0.49,1
4068,Pac-Man World 2,1,0.49,1
4069,Bass Pro Shops: The Strike,11,0.49,1
4070,Die Hard Trilogy 2: Viva Las Vegas,1,0.49,1
4071,Jake Power: Fireman,2,0.49,1
4072,Asphalt 3D,7,0.49,1
4073,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,4,0.49,1
4074,Steel Diver,1,0.49,1
4075,Tales of Legendia,8,0.49,1
4076,SimCity 2000,10,0.49,1
4077,Crash of the Titans,1,0.49,1
4078,Far Cry 2,1,0.49,1
4079,Battlefield: Hardline,9,0.49,1
4080,Harry Potter and the Order of the Phoenix,1,0.49,1
4081,Rayman Raving Rabbids: TV Party,4,0.49,1
4082,F.E.A.R. 2: Project Origin,9,0.49,1
4083,Sonic & All-Stars Racing Transformed,7,0.48,1
4084,Scene It? Lights Camera Action,4,0.48,1
4085,Dead Space Extraction,9,0.48,1
4086,Scrabble 2007 Edition,6,0.48,1
4087,Shrek the Third,1,0.48,1
4088,Metal Gear Solid HD Edition,1,0.48,1
4089,Children of Mana,8,0.48,1
4090,Madagascar: Operation Penguin,1,0.48,1
4091,Active Life: Extreme Challenge,11,0.48,1
4092,The Sims 2: Pets,10,0.48,1
4093,Mario Golf: World Tour,11,0.48,1
4094,Need for Speed: Porsche Unleashed,7,0.48,1
4095,Yu-Gi-Oh! Forbidden Memories (JP sales),8,0.48,1
4096,NFL Street 2,11,0.48,1
4097,Silent Hill: Shattered Memories,1,0.48,1
4098,Millipede,9,0.48,1
4099,The Legend of the Mystical Ninja,2,0.48,1
4100,You're in the Movies,4,0.48,1
4101,Dark Sector,9,0.48,1
4102,James Bond 007: Blood Stone,9,0.48,1
4103,Jeopardy!,4,0.48,1
4104,Destroy All Humans! 2,1,0.48,1
4105,ECW Hardcore Revolution,3,0.48,1
4106,Pinball Hall of Fame: The Williams Collection,4,0.48,1
4107,Tiger Woods PGA Tour 07,11,0.48,1
4108,Wu-Tang: Shaolin Style,3,0.48,1
4109,World of Warcraft: Warlords of Draenor,1,0.48,1
4110,Rock Band Unplugged,4,0.48,1
4111,OkamiDen,2,0.48,1
4112,Crash: Mind Over Mutant,5,0.48,1
4113,2010 FIFA World Cup South Africa,11,0.48,1
4114,Secret Weapons Over Normandy,10,0.48,1
4115,Go Diego Go! Great Dinosaur Rescue,1,0.48,1
4116,All-Star Baseball 99,11,0.48,1
4117,Harvest Moon 64,10,0.48,1
4118,NCAA Football 09,11,0.48,1
4119,Bratz: The Movie,10,0.48,1
4120,FIFA Soccer 13,1,0.48,1
4121,Harvest Moon DS (US sales),10,0.48,1
4122,Vigilante 8: 2nd Offense,7,0.48,1
4123,Two Worlds II,8,0.48,1
4124,Football Manager 2015,10,0.48,1
4125,Theme Park Roller Coaster,12,0.48,1
4126,Need for Speed: Hot Pursuit,7,0.48,1
4127,Skylanders: SuperChargers,1,0.48,1
4128,Viva Pinata: Trouble in Paradise,10,0.48,1
4129,Nickelodeon Team Umizoomi,1,0.48,1
4130,FlingSmash,1,0.48,1
4131,NFL Xtreme 2,11,0.48,1
4132,Spider-Man 3,5,0.48,1
4133,Midnight Club: Street Racing,7,0.48,1
4134,Dynasty Warriors Gundam,1,0.48,1
4135,Tomb Raider: Underworld,1,0.48,1
4136,Final Fantasy Crystal Chronicles: Echoes of Time,8,0.48,1
4137,Fable,8,0.48,1
4138,Tiger Woods PGA Tour 06,11,0.48,1
4139,FIFA World Cup Germany 2006,11,0.48,1
4140,Up,1,0.48,1
4141,Grand Prix,7,0.48,1
4142,Ford Racing Off Road,7,0.48,1
4143,SimCity Creator,10,0.48,1
4144,World of Outlaws: Sprint Cars 2002,7,0.48,1
4145,Cars: Race-O-Rama,7,0.48,1
4146,Emergency Heroes,7,0.48,1
4147,Sonic the Hedgehog,5,0.48,1
4148,Fantavision,6,0.47,1
4149,Double Dragon,1,0.47,1
4150,Alien Trilogy,9,0.47,1
4151,NBA Live 99,11,0.47,1
4152,Bravely Second: End Layer,8,0.47,1
4153,Karate,3,0.47,1
4154,Dark Sector,9,0.47,1
4155,Unreal Tournament III,9,0.47,1
4156,X-Men: Next Dimension,3,0.47,1
4157,Street Fighter X Tekken,3,0.47,1
4158,The Godfather (JP sales),1,0.47,1
4159,MySims Racing,7,0.47,1
4160,Hamsterz Life,1,0.47,1
4161,Dragon Age Origins: Awakening,8,0.47,1
4162,Super Puyo Puyo 2,6,0.47,1
4163,Gauntlet Legends,1,0.47,1
4164,Castlevania: Dawn of Sorrow,5,0.47,1
4165,Naruto Shippuden: Ultimate Ninja Storm Revolution,3,0.47,1
4166,Deadpool,1,0.47,1
4167,WipEout,1,0.47,1
4168,ICO,1,0.47,1
4169,Silent Hill: Downpour,1,0.47,1
4170,2014 FIFA World Cup Brazil,11,0.47,1
4171,WWE SmackDown vs. Raw 2011,3,0.47,1
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,8,0.47,1
4173,Victorious Boxers: Ippo's Road to Glory,3,0.47,1
4174,Petz Sports,10,0.47,1
4175,Lego Batman 3: Beyond Gotham,1,0.47,1
4176,Densetsu no Stafi,5,0.47,1
4177,Valkyrie Profile 2: Silmeria,8,0.47,1
4178,Hot Wheels Velocity X,7,0.47,1
4179,Shadowrun,8,0.47,1
4180,FIFA Soccer 13,1,0.47,1
4181,Virtua Tennis 4: World Tour,11,0.47,1
4182,"Warhammer 40,000: Dawn of War II",12,0.47,1
4183,Crazy Taxi: Fare Wars,7,0.47,1
4184,Clash of Elementalists,1,0.47,1
4185,Spider-Man 3,5,0.47,1
4186,Disney Infinity 3.0,1,0.47,1
4187,L.A. Rush,7,0.47,1
4188,Bomberman Hero,5,0.47,1
4189,Automobili Lamborghini,7,0.47,1
4190,Quest 64,8,0.47,1
4191,Momotarou Dentetsu V,4,0.47,1
4192,Doom 64,9,0.47,1
4193,Boom Blox Bash Party,6,0.47,1
4194,The Sims 3: Ambitions,10,0.47,1
4195,Dead or Alive 4,3,0.47,1
4196,Commando,1,0.47,1
4197,Rise of Nightmares,1,0.47,1
4198,The Princess and the Frog,5,0.47,1
4199,NBA Ballers: Phenom,11,0.47,1
4200,Need for Speed Carbon,7,0.47,1
4201,Tiger Woods PGA Tour 07,11,0.47,1
4202,NHL 16,11,0.47,1
4203,FIFA 12,11,0.47,1
4204,MTV Music Generator,4,0.47,1
4205,Spider-Man: Friend or Foe,1,0.47,1
4206,Major League Baseball 2K13,11,0.47,1
4207,Super Momotarou Dentetsu DX,4,0.47,1
4208,World Soccer Winning Eleven 8: Liveware Evolution,11,0.47,1
4209,The Sims 3: Outdoor Living Stuff,10,0.47,1
4210,Cars: Race-O-Rama,7,0.47,1
4211,Downhill Domination,7,0.47,1
4212,NHL 15,11,0.47,1
4213,Pirates of the Caribbean: Dead Man's Chest,2,0.47,1
4214,World Series of Poker,4,0.47,1
4215,Inazuma Eleven Go 2: Chrono Stone,8,0.47,1
4216,NHL 97,11,0.47,1
4217,We Sing Encore,4,0.47,1
4218,Kong: The 8th Wonder of the World,1,0.47,1
4219,MX vs. ATV: Alive,7,0.47,1
4220,Mega Man Star Force 3: Black Ace / Red Joker,1,0.47,1
4221,Crayola: Treasure Adventures,6,0.47,1
4222,Godzilla: Save the Earth,3,0.47,1
4223,Dance Dance Revolution: Mario Mix,4,0.47,1
4224,Metal Gear Solid: The Twin Snakes,1,0.47,1
4225,Imagine: Figure Skater (US sales),11,0.47,1
4226,Mat Hoffman's Pro BMX 2,11,0.46,1
4227,Metal Gear Solid: The Essential Collection,2,0.46,1
4228,The Legend of Spyro: Dawn of the Dragon,5,0.46,1
4229,Iridion 3D,9,0.46,1
4230,MX vs. ATV Untamed,7,0.46,1
4231,Classic NES Series: Pac-Man,6,0.46,1
4232,Destroy All Humans!,9,0.46,1
4233,Dragon Ball Z: Collectible Card Game,4,0.46,1
4234,Circus Atari,1,0.46,1
4235,Country Dance 2,4,0.46,1
4236,Razor Freestyle Scooter,11,0.46,1
4237,Crash of the Titans,1,0.46,1
4238,F.E.A.R. 3,9,0.46,1
4239,Disney's Kim Possible 3: Team Possible,5,0.46,1
4240,Rygar: The Legendary Adventure,1,0.46,1
4241,Syphon Filter: Logan's Shadow,9,0.46,1
4242,Super Batter Up,11,0.46,1
4243,Kessen II,12,0.46,1
4244,Crayon Shin-Chan: Arashi o Yobu Enji,5,0.46,1
4245,Stuart Little 2,5,0.46,1
4246,Wolfenstein: The New Order,9,0.46,1
4247,"Warhammer 40,000: Space Marine",9,0.46,1
4248,Tak 2: The Staff of Dreams,5,0.46,1
4249,Art Academy: Lessons for Everyone,1,0.46,1
4250,Sid Meier's Civilization Revolution,12,0.46,1
4251,ATV Offroad Fury Pro,7,0.46,1
4252,Dora The Explorer: Dora Saves the Snow Princess,5,0.46,1
4253,SingStar Amped,4,0.46,1
4254,Brothers In Arms: Earned in Blood,9,0.46,1
4255,Walk it Out!,11,0.46,1
4256,Transformers: Dark of the Moon - Autobots/Decepticons,1,0.46,1
4257,Dragon Ball Z: Sagas,3,0.46,1
4258,Scooby-Doo,5,0.46,1
4259,The Legend of Spyro: Dawn of the Dragon,5,0.46,1
4260,Hydro Thunder,7,0.46,1
4261,Brothers In Arms: D-Day,9,0.46,1
4262,American Girl: Kit Mystery Challenge!,2,0.46,1
4263,Mario & Sonic at the Rio 2016 Olympic Games,1,0.46,1
4264,NHL FaceOff '97,11,0.46,1
4265,Deadpool,1,0.46,1
4266,Brothers In Arms: Road to Hill 30,9,0.46,1
4267,Virtua Tennis 4,11,0.46,1
4268,EA Sports UFC,11,0.46,1
4269,Gremlins,1,0.46,1
4270,The Mark of Kri,1,0.46,1
4271,Jampack Winter 2003 (RP-M),4,0.46,1
4272,Rugrats: Castle Capers,1,0.46,1
4273,Crash Nitro Kart,7,0.46,1
4274,Star Wars The Clone Wars: Republic Heroes,1,0.46,1
4275,Farming Simulator 2015,10,0.46,1
4276,Bleach: The Blade of Fate,3,0.46,1
4277,Madden NFL 12,11,0.46,1
4278,LEGO Rock Band,4,0.46,1
4279,Mad Max (2015),1,0.46,1
4280,"Barbie: Jet, Set & Style!",4,0.46,1
4281,Jak and Daxter: The Lost Frontier,5,0.46,1
4282,Momotarou Dentetsu 11,4,0.46,1
4283,Command & Conquer: Red Alert 3,12,0.46,1
4284,Tomb Raider: Legend,1,0.46,1
4285,Skylanders: SuperChargers,1,0.46,1
4286,The Golden Compass,1,0.46,1
4287,Star Wars: Demolition,7,0.46,1
4288,Scooby-Doo! and the Spooky Swamp,1,0.46,1
4289,Sword Art Online: Lost Song,8,0.46,1
4290,Bloody Roar II,3,0.46,1
4291,Delta Force: Black Hawk Down,9,0.46,1
4292,Burnout Dominator,7,0.46,1
4293,NBA Live 07,11,0.46,1
4294,Vin Diesel: Wheelman,7,0.46,1
4295,Space Invaders,9,0.46,1
4296,.hack//Outbreak Part 3,8,0.46,1
4297,Rayman Legends,5,0.46,1
4298,Mother 1+2,8,0.46,1
4299,Hyperdimension Neptunia,8,0.46,1
4300,iCarly,2,0.46,1
4301,Puzzle & Dragons Z + Super Mario Bros. Edition,6,0.46,1
4302,Harry Potter and the Deathly Hallows - Part 1,1,0.46,1
4303,Top Spin,11,0.46,1
4304,Disney Guilty Party,4,0.46,1
4305,Warhawk,10,0.46,1
4306,Pirates of the Caribbean: At World's End,1,0.46,1
4307,Red Faction: Armageddon,9,0.46,1
4308,DanceStar Party,4,0.46,1
4309,Persona 4: Dancing All Night,4,0.46,1
4310,Tales of Vesperia,8,0.45,1
4311,Thief (2014),1,0.45,1
4312,Dynasty Warriors: Strikeforce,1,0.45,1
4313,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,5,0.45,1
4314,Tales of Hearts,8,0.45,1
4315,Missile Command,9,0.45,1
4316,Lego Batman 3: Beyond Gotham,1,0.45,1
4317,Barbie as The Island Princess,2,0.45,1
4318,Jikkyou Powerful Pro Yakyuu 3,11,0.45,1
4319,The Walking Dead: Season One,2,0.45,1
4320,Jikkyou Powerful Pro Yakyuu 12,11,0.45,1
4321,Enter the Matrix,1,0.45,1
4322,Crash: Mind Over Mutant,5,0.45,1
4323,NASCAR 2005: Chase for the Cup,7,0.45,1
4324,J-League Excite Stage '95,11,0.45,1
4325,The New York Times Crosswords,6,0.45,1
4326,Phantasy Star Online Episode I & II,8,0.45,1
4327,Moshi Monsters: Moshlings Theme Park,4,0.45,1
4328,The Powerpuff Girls: Relish Rampage,1,0.45,1
4329,Resistance: Burning Skies,9,0.45,1
4330,NBA 2K13,11,0.45,1
4331,Dead or Alive: Dimensions,3,0.45,1
4332,The Chronicles of Riddick: Escape from Butcher Bay,9,0.45,1
4333,Brain Challenge,4,0.45,1
4334,NFL Head Coach,11,0.45,1
4335,Watch Dogs,1,0.45,1
4336,Karaoke Revolution Presents American Idol Encore,4,0.45,1
4337,Major League Baseball 2K11,11,0.45,1
4338,Enemy Territory: Quake Wars,9,0.45,1
4339,Ghostbusters,6,0.45,1
4340,NCAA Gamebreaker 99,11,0.45,1
4341,Area 51,9,0.45,1
4342,World Stadium 2,11,0.45,1
4343,Sega Rally Revo,7,0.45,1
4344,NHL 2005,11,0.45,1
4345,TNA iMPACT!,3,0.45,1
4346,Star Wars Jedi Knight: Jedi Academy,9,0.45,1
4347,Thrillville: Off the Rails,12,0.45,1
4348,Phoenix,10,0.45,1
4349,Spider-Man: Shattered Dimensions,1,0.45,1
4350,F.E.A.R. 3,9,0.45,1
